Date,Income,Outcome,Balance
2018-03-15 00:00:00.000,"1,38E+00","1,33E+00","0,05343506556"
2018-03-16 00:00:00.000,"1,36E+00","1,292974238","0,05816739959"
2018-03-17 00:00:00.000,"0,0001217577556",0,"0,0001217577556"
2018-03-18 00:00:00.000,0,0,0
2018-03-19 00:00:00.000,"1,55E+00","1,65E+00","-0,09395671575"
2018-03-20 00:00:00.000,"1,33E+00","1,236751795","0,09317575328"
2018-03-21 00:00:00.000,"1,109753586","1,063890267","0,04586331896"
2018-03-22 00:00:00.000,"1,222847945","1,18741875","0,03542919482"
2018-03-23 00:00:00.000,"1,49E+00","1,292718683","0,1951651717"
2018-03-24 00:00:00.000,0,0,0
2018-03-25 00:00:00.000,0,0,0
2018-03-26 00:00:00.000,"1,84E+00","2,70E+00","-0,8648673231"
2018-03-27 00:00:00.000,"2,26E+00","1,79E+00","0,46247991"
2018-03-28 00:00:00.000,"1,57E+00","1,78E+00","-0,2068878061"
2018-03-29 00:00:00.000,"2,34E+00","1,49E+00","0,8544068352"
2018-03-30 00:00:00.000,"1,55E+00","2,54E+00","-0,9962698236"
2018-03-31 00:00:00.000,"0,0000102721",0,"0,0000102721"
2018-04-01 00:00:00.000,0,0,0
2018-04-02 00:00:00.000,"1,300387682","1,57E+00","-0,2646927655"
2018-04-03 00:00:00.000,"1,223494639","1,38E+00","-0,1618104226"
2018-04-04 00:00:00.000,"1,22276038","1,44E+00","-0,2139477336"
2018-04-05 00:00:00.000,"1,58E+00","1,40E+00","0,1924628802"
2018-04-06 00:00:00.000,"1,71E+00","1,34E+00","0,3669050035"
2018-04-07 00:00:00.000,0,0,0
2018-04-08 00:00:00.000,0,0,0
2018-04-09 00:00:00.000,"1,309319345","1,42E+00","-0,1068959657"
2018-04-10 00:00:00.000,"1,62E+00","1,72E+00","-0,1048849217"
2018-04-11 00:00:00.000,"1,176922582","1,41E+00","-0,2320126173"
2018-04-12 00:00:00.000,"1,44E+00","1,214621051","0,2183295943"
2018-04-13 00:00:00.000,"1,41E+00","1,167063586","0,2454015449"
2018-04-14 00:00:00.000,0,0,0
2018-04-15 00:00:00.000,0,0,0
2018-04-16 00:00:00.000,"1,51E+00","1,62E+00","-0,103281586"
2018-04-17 00:00:00.000,"1,104152643","2,62E+00","-1,51E+00"
2018-04-18 00:00:00.000,"0,9254136803","1,043746923","-0,1183332423"
2018-04-19 00:00:00.000,"1,42E+00","1,258829646","0,1637489926"
2018-04-20 00:00:00.000,"1,205474129","1,231768594","-0,02629446447"
2018-04-21 00:00:00.000,0,0,0
2018-04-22 00:00:00.000,0,0,0
2018-04-23 00:00:00.000,"1,217435622","1,47E+00","-0,2571485368"
2018-04-24 00:00:00.000,"1,33E+00","1,33E+00","0,001984710777"
2018-04-25 00:00:00.000,"1,51E+00","1,70E+00","-0,1866236226"
2018-04-26 00:00:00.000,"1,40E+00","1,50E+00","-0,110396447"
2018-04-27 00:00:00.000,"1,76E+00","2,03E+00","-0,2694433681"
2018-04-28 00:00:00.000,"1,46E+00","1,65E+00","-0,1863585538"
2018-04-29 00:00:00.000,0,0,0
2018-04-30 00:00:00.000,"0,004996084761",0,"0,004996084761"
2018-05-01 00:00:00.000,0,0,0
2018-05-02 00:00:00.000,"0,003980773936",0,"0,003980773936"
2018-05-03 00:00:00.000,"1,72E+00","1,44E+00","0,2977262248"
2018-05-04 00:00:00.000,"1,37E+00","1,54E+00","-0,1664082579"
2018-05-05 00:00:00.000,0,0,0
2018-05-06 00:00:00.000,0,0,0
2018-05-07 00:00:00.000,"1,40E+00","1,296160744","0,1057340193"
2018-05-08 00:00:00.000,"1,258213582","1,257152284","0,001061298312"
2018-05-09 00:00:00.000,0,0,0
2018-05-10 00:00:00.000,"1,76E+00","1,27867256","0,4843617827"
2018-05-11 00:00:00.000,"1,37E+00","1,281430306","0,09086850388"
2018-05-12 00:00:00.000,0,0,0
2018-05-13 00:00:00.000,0,0,0
2018-05-14 00:00:00.000,"1,69E+00","1,46E+00","0,2205738918"
2018-05-15 00:00:00.000,"1,47E+00","1,34E+00","0,1214699649"
2018-05-16 00:00:00.000,"1,133407518","1,44E+00","-0,301814546"
2018-05-17 00:00:00.000,"1,250596306","1,37E+00","-0,124513199"
2018-05-18 00:00:00.000,"1,316268717","1,46E+00","-0,1425933936"
2018-05-19 00:00:00.000,0,0,0
2018-05-20 00:00:00.000,0,0,0
2018-05-21 00:00:00.000,"1,58E+00","1,53E+00","0,05003265988"
2018-05-22 00:00:00.000,"1,165414362","1,19332344","-0,02790907811"
2018-05-23 00:00:00.000,"1,230083144","1,259319162","-0,02923601713"
2018-05-24 00:00:00.000,"1,61E+00","1,94E+00","-0,3256334301"
2018-05-25 00:00:00.000,"1,41E+00","1,84E+00","-0,4445064721"
2018-05-26 00:00:00.000,0,0,0
2018-05-27 00:00:00.000,0,0,0
2018-05-28 00:00:00.000,"1,54E+00","1,78E+00","-0,2300911452"
2018-05-29 00:00:00.000,"1,46E+00","1,299133489","0,1595207383"
2018-05-30 00:00:00.000,"1,34E+00","1,240921704","0,1025565549"
2018-05-31 00:00:00.000,"1,49E+00","1,36E+00","0,1250070281"
2018-06-01 00:00:00.000,"1,62E+00","1,162185286","0,4635326226"
2018-06-02 00:00:00.000,0,0,0
2018-06-03 00:00:00.000,0,0,0
2018-06-04 00:00:00.000,"1,57E+00","1,74E+00","-0,1735898872"
2018-06-05 00:00:00.000,"1,229559479","1,17265838","0,05690109932"
2018-06-06 00:00:00.000,"1,189450137","1,143400192","0,0460499455"
2018-06-07 00:00:00.000,"1,37E+00","1,224229348","0,1387891808"
2018-06-08 00:00:00.000,"1,37E+00","1,176689982","0,1934122167"
2018-06-09 00:00:00.000,"1,281283481","1,095645257","0,185638223"
2018-06-10 00:00:00.000,0,0,0
2018-06-11 00:00:00.000,"0,005591363221",0,"0,005591363221"
2018-06-12 00:00:00.000,0,0,0
2018-06-13 00:00:00.000,"1,69E+00","1,58E+00","0,09450883175"
2018-06-14 00:00:00.000,"1,80E+00","1,37E+00","0,4375980108"
2018-06-15 00:00:00.000,"1,94E+00","1,61E+00","0,3311546621"
2018-06-16 00:00:00.000,0,0,0
2018-06-17 00:00:00.000,0,0,0
2018-06-18 00:00:00.000,"1,78E+00","1,98E+00","-0,1970853486"
2018-06-19 00:00:00.000,"1,69E+00","1,21493626","0,4710776694"
2018-06-20 00:00:00.000,"1,78E+00","1,41E+00","0,3635146338"
2018-06-21 00:00:00.000,"3,04E+00","2,16E+00","0,8800873815"
2018-06-22 00:00:00.000,"1,91E+00","1,90E+00","0,01693282984"
2018-06-23 00:00:00.000,0,0,0
2018-06-24 00:00:00.000,0,0,0
2018-06-25 00:00:00.000,"1,84E+00","2,20E+00","-0,3495210262"
2018-06-26 00:00:00.000,"2,09E+00","1,72E+00","0,3721901009"
2018-06-27 00:00:00.000,"1,58E+00","1,66E+00","-0,07222656592"
2018-06-28 00:00:00.000,"2,00E+00","1,94E+00","0,06127941619"
2018-06-29 00:00:00.000,"1,82E+00","1,46E+00","0,3620395876"
2018-06-30 00:00:00.000,0,0,0
2018-07-01 00:00:00.000,0,0,0
2018-07-02 00:00:00.000,"1,49E+00","1,45E+00","0,04144873577"
2018-07-03 00:00:00.000,"1,298741962","1,34E+00","-0,04179168178"
2018-07-04 00:00:00.000,"1,53E+00","1,006362269","0,5153954449"
2018-07-05 00:00:00.000,"1,74E+00","1,22656075","0,5117186182"
2018-07-06 00:00:00.000,"1,50E+00","1,259664384","0,2423428243"
2018-07-07 00:00:00.000,0,0,0
2018-07-08 00:00:00.000,0,0,0
2018-07-09 00:00:00.000,"1,57E+00","1,58E+00","-0,01624066825"
2018-07-10 00:00:00.000,"1,59E+00","1,55E+00","0,03682273926"
2018-07-11 00:00:00.000,"2,25E+00","1,41E+00","0,8370300914"
2018-07-12 00:00:00.000,"1,62E+00","1,50E+00","0,1149139736"
2018-07-13 00:00:00.000,"1,44E+00","1,45E+00","-0,009242535945"
2018-07-14 00:00:00.000,0,0,0
2018-07-15 00:00:00.000,0,0,0
2018-07-16 00:00:00.000,"1,78E+00","1,34E+00","0,4399429428"
2018-07-17 00:00:00.000,"1,78E+00","1,41E+00","0,375381331"
2018-07-18 00:00:00.000,"1,34E+00","1,227480634","0,1142789299"
2018-07-19 00:00:00.000,"1,185866175","1,37E+00","-0,1814163252"
2018-07-20 00:00:00.000,"1,45E+00","1,57E+00","-0,1157046618"
2018-07-21 00:00:00.000,0,0,0
2018-07-22 00:00:00.000,0,0,0
2018-07-23 00:00:00.000,"1,98E+00","1,44E+00","0,5434331918"
2018-07-24 00:00:00.000,"2,11E+00","1,63E+00","0,4699335462"
2018-07-25 00:00:00.000,"1,58E+00","2,23E+00","-0,6492749158"
2018-07-26 00:00:00.000,"1,65E+00","2,03E+00","-0,3792792642"
2018-07-27 00:00:00.000,"1,50E+00","1,54E+00","-0,04278817109"
2018-07-28 00:00:00.000,0,0,0
2018-07-29 00:00:00.000,0,0,0
2018-07-30 00:00:00.000,"1,88E+00","1,59E+00","0,2930789294"
2018-07-31 00:00:00.000,"2,12E+00","1,65E+00","0,4741588397"
2018-08-01 00:00:00.000,"1,32E+00","1,124598384","0,1929539525"
2018-08-02 00:00:00.000,"1,51E+00","1,54E+00","-0,03001915985"
2018-08-03 00:00:00.000,"1,42E+00","1,37E+00","0,05336127478"
2018-08-04 00:00:00.000,0,0,0
2018-08-05 00:00:00.000,0,0,0
2018-08-06 00:00:00.000,"1,36E+00","1,54E+00","-0,1931654372"
2018-08-07 00:00:00.000,"1,33E+00","1,33E+00","-0,007080606377"
2018-08-08 00:00:00.000,"1,49E+00","1,45E+00","0,03993042331"
2018-08-09 00:00:00.000,"1,69E+00","1,62E+00","0,0754115932"
2018-08-10 00:00:00.000,"1,76E+00","1,59E+00","0,163550853"
2018-08-11 00:00:00.000,0,0,0
2018-08-12 00:00:00.000,0,0,0
2018-08-13 00:00:00.000,"1,42E+00","1,80E+00","-0,3715970586"
2018-08-14 00:00:00.000,"1,83E+00","1,57E+00","0,2614519113"
2018-08-15 00:00:00.000,"1,42E+00","1,34E+00","0,08545779344"
2018-08-16 00:00:00.000,"1,36E+00","1,197224178","0,1595338943"
2018-08-17 00:00:00.000,"1,237913157","1,58E+00","-0,3401820481"
2018-08-18 00:00:00.000,0,0,0
2018-08-19 00:00:00.000,0,0,0
2018-08-20 00:00:00.000,"1,46E+00","1,61E+00","-0,1428170578"
2018-08-21 00:00:00.000,"1,41E+00","1,51E+00","-0,1078533082"
2018-08-22 00:00:00.000,"1,41E+00","1,42E+00","-0,00898531188"
2018-08-23 00:00:00.000,"1,38E+00","1,42E+00","-0,03424043437"
2018-08-24 00:00:00.000,"2,16E+00","1,55E+00","0,6079887556"
2018-08-25 00:00:00.000,0,0,0
2018-08-26 00:00:00.000,0,0,0
2018-08-27 00:00:00.000,"1,87E+00","1,88E+00","-0,0142998996"
2018-08-28 00:00:00.000,"1,66E+00","1,44E+00","0,2287095792"
2018-08-29 00:00:00.000,"1,70E+00","1,53E+00","0,170601413"
2018-08-30 00:00:00.000,"1,51E+00","1,256543075","0,2626525118"
2018-08-31 00:00:00.000,"1,76E+00","1,37E+00","0,3887748227"
2018-09-01 00:00:00.000,0,0,0
2018-09-02 00:00:00.000,0,0,0
2018-09-03 00:00:00.000,"1,235955068","1,42E+00","-0,1829053502"
2018-09-04 00:00:00.000,"1,16506178","1,33E+00","-0,1615693128"
2018-09-05 00:00:00.000,"1,42E+00","1,175437881","0,2444095836"
2018-09-06 00:00:00.000,"1,54E+00","1,41E+00","0,1245820788"
2018-09-07 00:00:00.000,"1,57E+00","1,301854742","0,2638628879"
2018-09-08 00:00:00.000,0,0,0
2018-09-09 00:00:00.000,0,0,0
2018-09-10 00:00:00.000,"1,78E+00","1,58E+00","0,1886701324"
2018-09-11 00:00:00.000,"1,46E+00","1,38E+00","0,07499455707"
2018-09-12 00:00:00.000,"1,37E+00","1,34E+00","0,02010620003"
2018-09-13 00:00:00.000,"1,71E+00","1,175488889","0,5336826406"
2018-09-14 00:00:00.000,"1,49E+00","1,49E+00","0,001998579591"
2018-09-15 00:00:00.000,0,0,0
2018-09-16 00:00:00.000,0,0,0
2018-09-17 00:00:00.000,"1,57E+00","1,61E+00","-0,03369292593"
2018-09-18 00:00:00.000,"1,195589334","1,264953325","-0,0693639909"
2018-09-19 00:00:00.000,"1,230563418","1,40E+00","-0,1608692121"
2018-09-20 00:00:00.000,"1,79E+00","1,71E+00","0,07741357907"
2018-09-21 00:00:00.000,"1,79E+00","1,40E+00","0,3864375475"
2018-09-22 00:00:00.000,0,0,0
2018-09-23 00:00:00.000,0,0,0
2018-09-24 00:00:00.000,"1,99E+00","1,65E+00","0,3442974893"
2018-09-25 00:00:00.000,"2,03E+00","2,75E+00","-0,7125150498"
2018-09-26 00:00:00.000,"1,55E+00","1,74E+00","-0,1773489467"
2018-09-27 00:00:00.000,"2,01E+00","1,91E+00","0,09902609992"
2018-09-28 00:00:00.000,"2,29E+00","2,75E+00","-0,4616807417"
2018-09-29 00:00:00.000,0,0,0
2018-09-30 00:00:00.000,0,0,0
2018-10-01 00:00:00.000,"1,83E+00","1,51E+00","0,3181382167"
2018-10-02 00:00:00.000,"1,40E+00","1,240915693","0,1558946679"
2018-10-03 00:00:00.000,"1,34E+00","1,177394586","0,1680038767"
2018-10-04 00:00:00.000,"1,42E+00","1,099084868","0,3256645237"
2018-10-05 00:00:00.000,"1,285403675","1,40E+00","-0,1055092426"
2018-10-06 00:00:00.000,0,0,0
2018-10-07 00:00:00.000,0,0,0
2018-10-08 00:00:00.000,"1,46E+00","1,46E+00","-0,002914184799"
2018-10-09 00:00:00.000,"2,20E+00","1,46E+00","0,7456962395"
2018-10-10 00:00:00.000,0,0,0
2018-10-11 00:00:00.000,"1,45E+00","1,30028595","0,1462735677"
2018-10-12 00:00:00.000,"1,63E+00","1,55E+00","0,08398388974"
2018-10-13 00:00:00.000,0,0,0
2018-10-14 00:00:00.000,0,0,0
2018-10-15 00:00:00.000,"1,69E+00","2,01E+00","-0,3197842222"
2018-10-16 00:00:00.000,"1,44E+00","1,54E+00","-0,108391332"
2018-10-17 00:00:00.000,"1,37E+00","1,49E+00","-0,1093255473"
2018-10-18 00:00:00.000,"1,33E+00","1,47E+00","-0,1422327681"
2018-10-19 00:00:00.000,"1,36E+00","1,44E+00","-0,07886468362"
2018-10-20 00:00:00.000,0,0,0
2018-10-21 00:00:00.000,0,0,0
2018-10-22 00:00:00.000,"1,75E+00","1,53E+00","0,2199810966"
2018-10-23 00:00:00.000,"1,50E+00","1,51E+00","-0,008337977287"
2018-10-24 00:00:00.000,"1,316250071","1,75E+00","-0,4380690468"
2018-10-25 00:00:00.000,"1,79E+00","3,20E+00","-1,40E+00"
2018-10-26 00:00:00.000,"1,49E+00","1,58E+00","-0,09095723687"
2018-10-27 00:00:00.000,0,0,0
2018-10-28 00:00:00.000,0,0,0
2018-10-29 00:00:00.000,"2,25E+00","1,91E+00","0,3375897539"
2018-10-30 00:00:00.000,"1,57E+00","1,40E+00","0,1748781596"
2018-10-31 00:00:00.000,"1,37E+00","2,29E+00","-0,9207075154"
2018-11-01 00:00:00.000,"1,45E+00","1,59E+00","-0,1473164526"
2018-11-02 00:00:00.000,"1,57E+00","1,298191056","0,2731691989"
2018-11-03 00:00:00.000,0,0,0
2018-11-04 00:00:00.000,0,0,0
2018-11-05 00:00:00.000,0,0,0
2018-11-06 00:00:00.000,"1,58E+00","1,62E+00","-0,03917553178"
2018-11-07 00:00:00.000,"1,306520544","1,21267751","0,09384303397"
2018-11-08 00:00:00.000,"1,72E+00","1,79E+00","-0,06026103276"
2018-11-09 00:00:00.000,"1,62E+00","1,44E+00","0,1883951766"
2018-11-10 00:00:00.000,0,0,0
2018-11-11 00:00:00.000,0,0,0
2018-11-12 00:00:00.000,"1,69E+00","1,78E+00","-0,0888922171"
2018-11-13 00:00:00.000,"1,74E+00","1,36E+00","0,3815241401"
2018-11-14 00:00:00.000,"1,58E+00","1,293235035","0,2910717785"
2018-11-15 00:00:00.000,"1,78E+00","1,70E+00","0,07960229958"
2018-11-16 00:00:00.000,"1,38E+00","1,66E+00","-0,2823683955"
2018-11-17 00:00:00.000,0,0,0
2018-11-18 00:00:00.000,0,0,0
2018-11-19 00:00:00.000,"1,49E+00","1,69E+00","-0,2046203146"
2018-11-20 00:00:00.000,"1,51E+00","1,49E+00","0,0207849801"
2018-11-21 00:00:00.000,"1,33E+00","1,41E+00","-0,08208689216"
2018-11-22 00:00:00.000,"1,54E+00","1,38E+00","0,1643886287"
2018-11-23 00:00:00.000,"1,69E+00","1,83E+00","-0,1454180275"
2018-11-24 00:00:00.000,0,0,0
2018-11-25 00:00:00.000,0,0,0
2018-11-26 00:00:00.000,"1,67E+00","2,50E+00","-0,8261369368"
2018-11-27 00:00:00.000,"1,71E+00","2,19E+00","-0,4756640886"
2018-11-28 00:00:00.000,"1,51E+00","1,65E+00","-0,1296928945"
2018-11-29 00:00:00.000,"1,72E+00","1,82E+00","-0,09646153433"
2018-11-30 00:00:00.000,"1,63E+00","1,78E+00","-0,1450070445"
2018-12-01 00:00:00.000,0,0,0
2018-12-02 00:00:00.000,0,0,0
2018-12-03 00:00:00.000,"1,53E+00","1,70E+00","-0,1641241141"
2018-12-04 00:00:00.000,"1,41E+00","1,63E+00","-0,2201784698"
2018-12-05 00:00:00.000,"1,40E+00","1,55E+00","-0,1525449607"
2018-12-06 00:00:00.000,"1,51E+00","1,46E+00","0,04860970589"
2018-12-07 00:00:00.000,"1,65E+00","1,55E+00","0,08104759563"
2018-12-08 00:00:00.000,0,0,0
2018-12-09 00:00:00.000,0,0,0
2018-12-10 00:00:00.000,"2,09E+00","2,15E+00","-0,05857973638"
2018-12-11 00:00:00.000,"1,74E+00","2,04E+00","-0,2995137208"
2018-12-12 00:00:00.000,"1,53E+00","1,59E+00","-0,0621428739"
2018-12-13 00:00:00.000,"1,71E+00","1,61E+00","0,1008822521"
2018-12-14 00:00:00.000,"1,72E+00","2,00E+00","-0,2767550826"
2018-12-15 00:00:00.000,0,0,0
2018-12-16 00:00:00.000,0,0,0
2018-12-17 00:00:00.000,"2,13E+00","2,41E+00","-0,2832585207"
2018-12-18 00:00:00.000,"2,08E+00","1,88E+00","0,1897190632"
2018-12-19 00:00:00.000,"1,59E+00","1,87E+00","-0,2806220364"
2018-12-20 00:00:00.000,"2,24E+00","2,34E+00","-0,1067733614"
2018-12-21 00:00:00.000,"2,91E+00","1,83E+00","1,079275595"
2018-12-22 00:00:00.000,0,0,0
2018-12-23 00:00:00.000,0,0,0
2018-12-24 00:00:00.000,"2,46E+00","2,67E+00","-0,2182610763"
2018-12-25 00:00:00.000,"2,96E+00","2,99E+00","-0,01691692311"
2018-12-26 00:00:00.000,"2,88E+00","2,41E+00","0,4651567292"
2018-12-27 00:00:00.000,"3,71E+00","3,37E+00","0,3365246119"
2018-12-28 00:00:00.000,"3,87E+00","3,16E+00","0,7098058183"
2018-12-29 00:00:00.000,"2,33E+00","2,24E+00","0,09657344881"
2018-12-30 00:00:00.000,"0,006266927319","0,04026008823","-0,03399316091"
2018-12-31 00:00:00.000,"0,003635527365","0,0000004623359622","0,003635065029"
2019-01-01 00:00:00.000,0,0,0
2019-01-02 00:00:00.000,0,0,0
2019-01-03 00:00:00.000,"0,01818247711","0,07794543213","-0,05976295503"
2019-01-04 00:00:00.000,"0,007365565937","0,0009124851698","0,006453080767"
2019-01-05 00:00:00.000,0,0,0
2019-01-06 00:00:00.000,"0,009218967539","0,06199711959","-0,05277815206"
2019-01-07 00:00:00.000,0,0,0
2019-01-08 00:00:00.000,"0,006095640889","0,001897445384","0,004198195505"
2019-01-09 00:00:00.000,"1,69E+00","2,20E+00","-0,5157247685"
2019-01-10 00:00:00.000,"1,98E+00","1,79E+00","0,1866694377"
2019-01-11 00:00:00.000,"2,01E+00","1,53E+00","0,487359309"
2019-01-12 00:00:00.000,0,0,0
2019-01-13 00:00:00.000,0,0,0
2019-01-14 00:00:00.000,"1,78E+00","1,79E+00","-0,008353478395"
2019-01-15 00:00:00.000,"2,16E+00","1,59E+00","0,5656009328"
2019-01-16 00:00:00.000,"1,225853064","1,98E+00","-0,7531341927"
2019-01-17 00:00:00.000,"1,49E+00","1,304974738","0,1870616931"
2019-01-18 00:00:00.000,"1,49E+00","1,47E+00","0,01181005066"
2019-01-19 00:00:00.000,0,0,0
2019-01-20 00:00:00.000,0,0,0
2019-01-21 00:00:00.000,"1,83E+00","1,86E+00","-0,03365791406"
2019-01-22 00:00:00.000,"2,40E+00","1,79E+00","0,6060090525"
2019-01-23 00:00:00.000,"1,47E+00","1,206383781","0,267173694"
2019-01-24 00:00:00.000,"1,29307876","1,59E+00","-0,3014621841"
2019-01-25 00:00:00.000,"1,96E+00","2,04E+00","-0,08028111562"
2019-01-26 00:00:00.000,0,0,0
2019-01-27 00:00:00.000,0,0,0
2019-01-28 00:00:00.000,"1,65E+00","2,00E+00","-0,3526325747"
2019-01-29 00:00:00.000,"1,50E+00","1,41E+00","0,09417661263"
2019-01-30 00:00:00.000,"1,70E+00","1,53E+00","0,1693573213"
2019-01-31 00:00:00.000,"1,75E+00","1,62E+00","0,1339284201"
2019-02-01 00:00:00.000,"1,57E+00","1,62E+00","-0,05228170103"
2019-02-02 00:00:00.000,0,0,0
2019-02-03 00:00:00.000,0,0,0
2019-02-04 00:00:00.000,"1,53E+00","2,67E+00","-1,146304366"
2019-02-05 00:00:00.000,"1,42E+00","1,44E+00","-0,01113695974"
2019-02-06 00:00:00.000,"1,34E+00","1,34E+00","0,008880235898"
2019-02-07 00:00:00.000,"1,47E+00","1,32E+00","0,1551528057"
2019-02-08 00:00:00.000,"1,65E+00","1,33E+00","0,3186062004"
2019-02-09 00:00:00.000,0,0,0
2019-02-10 00:00:00.000,0,0,0
2019-02-11 00:00:00.000,"1,59E+00","1,79E+00","-0,2012409639"
2019-02-12 00:00:00.000,"2,51E+00","1,59E+00","0,924994566"
2019-02-13 00:00:00.000,"1,66E+00","1,47E+00","0,1959757757"
2019-02-14 00:00:00.000,"1,86E+00","1,47E+00","0,3868328144"
2019-02-15 00:00:00.000,"1,82E+00","1,78E+00","0,03706315075"
2019-02-16 00:00:00.000,0,0,0
2019-02-17 00:00:00.000,0,0,0
2019-02-18 00:00:00.000,"1,59E+00","2,17E+00","-0,579512966"
2019-02-19 00:00:00.000,"1,34E+00","1,206499495","0,1316148745"
2019-02-20 00:00:00.000,"1,94E+00","1,44E+00","0,4959178522"
2019-02-21 00:00:00.000,"1,83E+00","1,87E+00","-0,03526479926"
2019-02-22 00:00:00.000,"1,76E+00","2,51E+00","-0,7478045557"
2019-02-23 00:00:00.000,0,0,0
2019-02-24 00:00:00.000,0,0,0
2019-02-25 00:00:00.000,"2,03E+00","2,59E+00","-0,5673445258"
2019-02-26 00:00:00.000,"1,96E+00","1,72E+00","0,2397075066"
2019-02-27 00:00:00.000,"1,70E+00","1,75E+00","-0,05079179052"
2019-02-28 00:00:00.000,"2,46E+00","1,94E+00","0,5209887696"
2019-03-01 00:00:00.000,"1,70E+00","1,54E+00","0,1593501452"
2019-03-02 00:00:00.000,0,0,0
2019-03-03 00:00:00.000,0,0,0
2019-03-04 00:00:00.000,"1,55E+00","1,99E+00","-0,4385532152"
2019-03-05 00:00:00.000,"1,61E+00","1,86E+00","-0,2499061027"
2019-03-06 00:00:00.000,"1,51E+00","1,234460887","0,2753831526"
2019-03-07 00:00:00.000,"1,75E+00","1,55E+00","0,1956970591"
2019-03-08 00:00:00.000,0,0,0
2019-03-09 00:00:00.000,0,0,0
2019-03-10 00:00:00.000,0,0,0
2019-03-11 00:00:00.000,"2,12E+00","1,91E+00","0,2129479085"
2019-03-12 00:00:00.000,"2,63E+00","2,99E+00","-0,362457289"
2019-03-13 00:00:00.000,"1,51E+00","1,80E+00","-0,2872557379"
2019-03-14 00:00:00.000,"1,72E+00","1,45E+00","0,2837458581"
2019-03-15 00:00:00.000,"1,65E+00","1,69E+00","-0,03256291701"
2019-03-16 00:00:00.000,0,0,0
2019-03-17 00:00:00.000,0,0,0
2019-03-18 00:00:00.000,"1,69E+00","1,83E+00","-0,1527995135"
2019-03-19 00:00:00.000,"1,41E+00","1,50E+00","-0,09528013939"
2019-03-20 00:00:00.000,"1,38E+00","1,71E+00","-0,3293227649"
2019-03-21 00:00:00.000,"2,05E+00","1,87E+00","0,1777199371"
2019-03-22 00:00:00.000,"1,260321624","1,71E+00","-0,4569425135"
2019-03-23 00:00:00.000,0,0,0
2019-03-24 00:00:00.000,0,0,0
2019-03-25 00:00:00.000,"2,33E+00","2,99E+00","-0,6506686485"
2019-03-26 00:00:00.000,"1,313345352","1,66E+00","-0,3465657593"
2019-03-27 00:00:00.000,"1,72E+00","1,54E+00","0,1934407016"
2019-03-28 00:00:00.000,"2,04E+00","2,26E+00","-0,2228700868"
2019-03-29 00:00:00.000,"3,09E+00","2,01E+00","1,08194226"
2019-03-30 00:00:00.000,0,0,0
2019-03-31 00:00:00.000,0,0,0
2019-04-01 00:00:00.000,"1,47E+00","3,13E+00","-1,66E+00"
2019-04-02 00:00:00.000,"1,254440685","1,50E+00","-0,2503199934"
2019-04-03 00:00:00.000,"1,58E+00","1,38E+00","0,1954575298"
2019-04-04 00:00:00.000,"1,80E+00","1,98E+00","-0,1734304525"
2019-04-05 00:00:00.000,"2,16E+00","1,45E+00","0,7087622109"
2019-04-06 00:00:00.000,0,0,0
2019-04-07 00:00:00.000,0,0,0
2019-04-08 00:00:00.000,"1,69E+00","1,79E+00","-0,09891806109"
2019-04-09 00:00:00.000,"1,72E+00","1,63E+00","0,09065800074"
2019-04-10 00:00:00.000,"1,86E+00","1,237422323","0,620116265"
2019-04-11 00:00:00.000,"1,36E+00","1,44E+00","-0,07920856504"
2019-04-12 00:00:00.000,"1,87E+00","1,69E+00","0,1849544908"
2019-04-13 00:00:00.000,0,0,0
2019-04-14 00:00:00.000,0,0,0
2019-04-15 00:00:00.000,"1,90E+00","1,98E+00","-0,0871265972"
2019-04-16 00:00:00.000,"1,41E+00","1,38E+00","0,02684660474"
2019-04-17 00:00:00.000,"1,223345148","1,50E+00","-0,2817807087"
2019-04-18 00:00:00.000,"1,63E+00","1,79E+00","-0,1534347755"
2019-04-19 00:00:00.000,"1,84E+00","1,95E+00","-0,1046584143"
2019-04-20 00:00:00.000,0,0,0
2019-04-21 00:00:00.000,0,0,0
2019-04-22 00:00:00.000,"2,19E+00","1,79E+00","0,3932488966"
2019-04-23 00:00:00.000,"2,24E+00","1,75E+00","0,4938895632"
2019-04-24 00:00:00.000,"1,72E+00","1,80E+00","-0,06983370061"
2019-04-25 00:00:00.000,"2,08E+00","3,07E+00","-0,9814275858"
2019-04-26 00:00:00.000,"1,62E+00","2,03E+00","-0,4028313729"
2019-04-27 00:00:00.000,0,0,0
2019-04-28 00:00:00.000,0,0,0
2019-04-29 00:00:00.000,"2,49E+00","2,65E+00","-0,1591645465"
2019-04-30 00:00:00.000,"2,24E+00","2,04E+00","0,1957162149"
2019-05-01 00:00:00.000,0,0,0
2019-05-02 00:00:00.000,0,0,0
2019-05-03 00:00:00.000,0,0,0
2019-05-04 00:00:00.000,0,0,0
2019-05-05 00:00:00.000,0,0,0
2019-05-06 00:00:00.000,"1,70E+00","2,25E+00","-0,5458754998"
2019-05-07 00:00:00.000,"2,82E+00","1,67E+00","1,15360421"
2019-05-08 00:00:00.000,"1,67E+00","1,46E+00","0,2093737066"
2019-05-09 00:00:00.000,0,0,0
2019-05-10 00:00:00.000,0,0,0
2019-05-11 00:00:00.000,0,0,0
2019-05-12 00:00:00.000,0,0,0
2019-05-13 00:00:00.000,"2,28E+00","2,00E+00","0,2811458882"
